wid,name,_riskflags,ASPIriskrating,_majordefenselabs,_defresearchareas,_subsidiaries,_ecoespmiscon,_supervisingagency,opensanctionsid,_uskta,type,flaggedby,reason,subreason,tid
1392,"CHINA TELECOM CO., LTD. HUAIYUAN CHANGFEN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333412629
1399,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN DONNAN BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,333408400
1393,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIYUAN BREAST SPRINGS BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333412624
1396,"CHINA TELECOM CO., LTD. HUAIYUAN WANFU SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333412613
1397,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN NEW MA QIAO BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408402
1403,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN WHY GATHER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408393
1398,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN TILE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408401
1400,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN NINE BAY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408397
1402,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN STONE LAKE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408395
1401,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN VALLEY YANG ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408396
1404,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN DRAIN RIVER ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408391
1405,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN ASSUME BRIDGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408390
1406,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN LIAN ZHAN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333408409
1407,"CHINA TELECOM CO., LTD. HUAIYUAN JINGQIAN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333412611
1408,"CHINA TELECOMMUNICATIONS CO., LTD. WUHE PARVIS BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,333411263
1409,"CHINA TELECOMMUNICATIONS CO., LTD. WUHE TEARFUL LAKE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,333411262
1411,"CHINA TELECOMMUNICATIONS CO., LTD. WUHE BRANCH HUAIHE ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,333411299
1412,"CHINA TELECOMMUNICATIONS CO., LTD. WUHE WU QIAO BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,333411286
1430,"CHINA TELECOM CO., LTD. HEYANG GANJING SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255523
1413,CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LTD.,,,,,,,,,,,jackcookripper,1260h,,235129848
1414,DAHUA TECHNOLOGY PANAMA S.A.,,,,,,,,,,,jackcookripper,1260h,,292716809
1448,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG LIU JIA DEPRESSION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254781
1415,"CHINA TELECOM CO., LTD. HANCHENG SHIBAKAWA SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248387
1431,"CHINA TELECOM CO., LTD. HEYANG BLACKPOOL SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255524
1416,"CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG JIU VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248386
1417,"CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG LONG TING BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248385
1442,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG LUO JIA DEPRESSION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254788
1418,"CHINA TELECOM CO., LTD. HANCHENG LONGMEN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248382
1432,"CHINA TELECOM CO., LTD. HEYANG HUANGFUZHUANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255532
1419,"CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG WANG FENG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248381
1420,"CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG WEST VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248389
1421,"CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG JIN CHENG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328248388
1433,"CHINA TELECOM CO., LTD. HEYANG XINCHI SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255529
1422,"SITRONICS CO., LTD. SHAANXI BRANCH",,,,,,,,,,,jackcookripper,1260h,,328319637
1423,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN 10 SMELT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247336
1424,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN ROVE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247335
1434,"CHINA TELECOM CO., LTD. HEYANG BAILIANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255528
1425,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN CHINESE MOUNTAIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247334
1426,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN MEDICINE FACTORY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247333
1443,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG COAL MINE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254787
1427,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN YELLOW RIVER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247332
1435,"CHINA TELECOM CO., LTD. HEYANG TONGJIAZHUANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255527
1428,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN FIRST MONTH BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247331
1429,"CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN 5 SIDE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328247330
1436,"CHINA TELECOM CO., LTD. HEYANGFANG TOWN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255526
1452,"CHINA TELECOMMUNICATIONS CO., LTD. CLEAR CITY WEST SOCIETY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254784
1437,"CHINA TELECOM CO., LTD. HEYANG LUJING SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255525
1444,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG WEI ZHUANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254786
1438,"CHINA TELECOM CO., LTD. HEYANG NANCAI SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328255530
1439,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG THUNDER HOME DEPRESSION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254775
1449,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG DELIVER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254780
1440,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG PERFECT IZATION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254777
1445,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG ANLI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254785
1441,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG BUDDHIST TEMPLE BEFORE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254789
1446,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG ORIGINAL BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254776
1447,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG WANG ZHUANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254782
1450,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG ZHAO ZHUANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254779
1453,"CHINA TELECOMMUNICATIONS CO., LTD. XIAN LONG SHOU BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328312293
1451,"CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG BUSINESS PERFECT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328254778
1455,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING PLUM HOME A PLAIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251153
1454,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING DAN VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251154
1456,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING LEI VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251151
1457,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING CAO CUN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251150
1458,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING VILLAGE IN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251136
1459,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING BRANCH TRAIN STATION AVENUE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328251135
1460,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING DO HOME BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251137
1574,CHINESE TELECOM CORP. NANJING BRIDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940503
1461,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING XIAO HUI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251149
1462,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING BASE STORE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251148
1511,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN YOUTH ROAD COMMUNITY BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328298953
1463,"CHINA TELECOMMUNICATIONS CO., LTD. WEALTHY FLAT FLOW QU BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251147
1464,"CHINA TELECOMMUNICATIONS CO., LTD. WEALTHY BALANCED KING LAOS BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251146
1465,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING AMERICA ORIGINAL BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251144
1481,"CHINA TELECOMMUNICATIONS CO., LTD. SALT SUN WEST SUBURB BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328277224
1466,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING OLD TEMPLE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251143
1467,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING XUE ZHEN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251142
1498,"CHINA TELECOMMUNICATIONS CO., LTD. NAME OF A RIVER NANHUA STATE REGION NEW QIN ROAD SELF-SUPPORT OFFICE",,,,,,,,,,,jackcookripper,1260h,,328257933
1468,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING LEAVE ANCIENT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251140
1482,"CHINA TELECOMMUNICATIONS CO., LTD. SALT SUN CENTURY SURROUNDING AREA BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328277229
1469,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING LIU JI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251139
1470,"CHINA TELECOMMUNICATIONS CO., LTD. FUPING WORTHY PERSON BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328251145
1492,"CHINA TELECOMMUNICATIONS CO., LTD. FUFENG OLD REGION CHINA STREET BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283315
1471,"CHINA TELECOMMUNICATIONS CO., LTD. YANCHUAN LASTING A PLAIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328239612
1483,"CHINA TELECOMMUNICATIONS CO., LTD. SALT SUN PEOPLE EAST ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328277227
1472,"CHINA TELECOMMUNICATIONS CO., LTD. BAOJI CHEN CANGQU BRANCH COUNTY MERIT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328286551
1473,"CHINA TELECOMMUNICATIONS CO., LTD. BAOJI CHEN CANGQU BRANCH A PLAIN HEAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328286552
1474,"CHINA TELECOMMUNICATIONS CO., LTD. BAOJI CHEN CANGQU BRANCH GUO TOWNSHIP BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328286553
1484,"CHINA TELECOMMUNICATIONS CO., LTD. SALT SUN CHINESE SATELLITE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328277226
1475,"CHINA TELECOMMUNICATIONS CO., LTD. BAOJI CHEN CANGQU BRANCH SUN BE AT SAME LEVEL BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328286554
1476,"CHINA TELECOMMUNICATIONS CO., LTD. BAOJI CHEN CANGQU BRANCH FACTORY REGION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328286555
1477,"CHINA TELECOMMUNICATIONS CO., LTD. JINGYANG XINGLONG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328269257
1485,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG LIULIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328284882
1478,"CHINA TELECOMMUNICATIONS CO., LTD. JINGYANG KOU TOWNSHIP BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328269256
1479,"CHINA TELECOMMUNICATIONS CO., LTD. JINGYANG LONGQUAN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328269259
1493,"CHINA TELECOMMUNICATIONS CO., LTD. SUPPORT WIND DAY DEGREE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283316
1480,"CHINA TELECOMMUNICATIONS CO., LTD. JINGYANG YUNYANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328269267
1486,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG A TIGER-CAT CORNER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328284883
1487,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG CHEN CUN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328284884
1488,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG DISSOLVED POLE BRIDGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328284885
1494,"CHINA TELECOMMUNICATIONS CO., LTD. FUFENG PURPLE-RED ACCOUNT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283317
1489,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG EAST AVENUE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328284887
1490,"CHINA TELECOMMUNICATIONS CO., LTD. FENGXIANG GROW BLUE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328284888
1499,"CHINA TELECOM CO., LTD. WUGONG PUJI STREET SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264729
1491,"CHINA TELECOMMUNICATIONS CO., LTD. FUFENG YELLOW PILE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283314
1495,"CHINA TELECOMMUNICATIONS CO., LTD. FUFENG LAW DOOR BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283318
1496,"CHINA TELECOMMUNICATIONS CO., LTD. FUFENG NEW AREA EAST AVENUE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328283319
1497,"CHINA TELECOMMUNICATIONS CO., LTD. NAME OF A RIVER NANHUA STATE REGION BIG CLEAR SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,328257922
1503,"CHINA TELECOM CO., LTD. WUGONG SUFANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264731
1500,"CHINA TELECOMMUNICATIONS CO., LTD. GEST GODDESS OF MERCY MAIN HALL BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264728
1501,"CHINA TELECOMMUNICATIONS CO., LTD. GEST DAZHUANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264727
1502,"CHINA TELECOMMUNICATIONS CO., LTD. GEST SMALL VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264730
1504,"CHINA TELECOM CO., LTD. WUGONG YOUFENG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264732
1512,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN CHAOYANG ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328298951
1505,"CHINA TELECOMMUNICATIONS CO., LTD. GEST CHASTE DYNASTY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264733
1513,"CHINA TELECOM CO., LTD. TONGCHUAN HONGQI BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,328298950
1514,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN PRINCELY RIVER BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328298952
1515,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN HIGH PEACEFUL BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262989
1516,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN EIGHTH HEAVENLY STEM MARKET BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262988
1517,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN GUAN ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262987
1576,CHINESE TELECOM CORP. NANJING WUJIANG BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940500
1518,"CHINA TELECOM CO., LTD. WEINAN HIGH-TECH DEVELOPMENT ZONE BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,328262990
1519,"CHINA TELECOMMUNICATIONS CO., LTD. NAME OF A RIVER HEAD SOUTH LUCKY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262999
1870,CIMC CAPRICORN LIMITED,,,,,,,,,,,jackcookripper,1260h,,550379180
1520,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN YAN VILLAGE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262997
1521,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN THEREFORE MARKET BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262993
1548,CHINESE TELECOM CORP. NANJING LIUHE YE SHAN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,333700330
1522,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN LEAN AGAINST BELIEVE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262992
1538,"CHINA TELECOM CO., LTD. XINGTAI ZHONGXING WEST STREET BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,425441233
1523,"CHINA TELECOMMUNICATIONS CO., LTD. WEINAN DELIVER SLANT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328262991
1524,"CHINA TELECOM CO., LTD. WEINAN CHAOYANG ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,328262998
1525,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN AREA OUTSIDE A CITY GATE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328297204
1539,"CHINA TELECOMMUNICATIONS CO., LTD. JIEDONG YUN ROAD MARKETING SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330038249
1526,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN BROAD SUN BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328297203
1527,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN DUCK MOUTH BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328297200
1556,CHINESE TELECOM CORP. WUXI EAST DROP BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940531
1528,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN CUI JIAGOU BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328297201
1540,"CHINA TELECOMMUNICATIONS CO., LTD. ZHONGSHAN ARISE FROM EAST WITH MUSIC CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330055958
1529,"CHINA TELECOMMUNICATIONS CO., LTD. TONGCHAUN NEW STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,328297202
1530,"BEIJING OFFICE OF ZHEJIANG DAHUA TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,337055859
1549,CHINESE TELECOM CORP. NANJING LIUHE SADDLE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940515
1531,"CHINA TELECOMMUNICATIONS CO., LTD. INTIALLY CELEBRATE HUANG GANG CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,425415887
1541,"CHINA TELECOMMUNICATIONS CO., LTD. ZHONGSHAN FLAT CONTINENT LASTING BEFORE MARKETING SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330055032
1532,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. CHANGSHU PEACEFUL HONEST BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,337072286
1533,"CHINA TELECOM CO., LTD. KUNSHAN BEIMEN ROAD SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,337072287
1534,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. SUZHUO HUANG DAIZHEN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,337072288
1542,"CHINA TELECOMMUNICATIONS CO., LTD. ZHONGSHAN EAST PHOENIX BECOME POPULAR FLOWER CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330057322
1535,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. TAICANG MAINLAND CROSS BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,337072289
1536,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. WUJIANG EIGHT CRACK BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,425435850
1537,"CHINA TELECOMMUNICATIONS CO., LTD. TANGSHAN BRANCH HARBOUR BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,425441531
1543,"CHINA TELECOMMUNICATIONS CO., LTD. ZHONGSHAN STONE DIVERGENT NORTH MARKETING SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330057940
1550,CHINESE TELECOM CORP. NANJING LIUHE MA SET BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940514
1544,"CHINA TELECOMMUNICATIONS CO., LTD. JIEDONG FISH LAKE MARKETING SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330040252
1545,"CHINA TELECOMMUNICATIONS CO., LTD. YUANQU BRANCH TODAY AMERICA CONCENTRATED STORE",,,,,,,,,,,jackcookripper,1260h,,339438822
1561,CHINESE TELECOM CORP. LISHUI HONG BLUE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940525
1546,CHINESE TELECOM CORP. HENGYANG HUBEI ROAD BUSINESS,,,,,,,,,,,jackcookripper,1260h,,423203047
1551,CHINESE TELECOM CORP. NANJING LIUHE DRAGON ROBE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,333700329
1547,CHINESE TELECOM CORP. NANJING LIUHE DONG WANG BUSINESS,,,,,,,,,,,jackcookripper,1260h,,333700331
1557,CHINESE TELECOM CORP. WUXI TOURISM TRADE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940529
1552,CHINESE TELECOM CORP. NANJING LIUHE BAMBOO A BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940511
1553,CHINESE TELECOM CORP. NANJING LIUHE PROCESS BRIDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940510
1558,CHINESE TELECOM CORP. LI HOLE TOWN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940528
1554,CHINESE TELECOM CORP. NANJING LIUHE BAMBOO TOWN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940517
1555,CHINESE TELECOM CORP. LISHUI WHITE HORSE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,333700333
1562,CHINESE TELECOM CORP. LISHUI APPERCEPTION BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940524
1559,CHINESE TELECOM CORP. LISHUI HANGZHOU VILLAGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940527
1560,CHINESE TELECOM CORP. LI CRYSTAL BRIDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940526
1565,CHINESE TELECOM CORP. LISHUI ZHE TANG BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940521
1563,CHINESE TELECOM CORP. LI STONE MARSH BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940523
1564,CHINESE TELECOM CORP. LISHUI WU MOUNTAIN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940522
1566,CHINESE TELECOM CORP. LISHUI XIA JIA BIAN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940520
1567,CHINESE TELECOM CORP. LISHUI DONG PING BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940519
1568,CHINESE TELECOM CORP. LISHUI ZHU EDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940518
1569,CHINESE TELECOM CORP. NANJING LIUHE XINJI BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940509
1570,CHINESE TELECOM CORP. NANJING LIUHE MELON BU BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940508
1571,CHINESE TELECOM CORP. NANJING LIUHE LINGYAN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,276940507
