tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
707,https://openalex.org/T10330,Hydrology and Watershed Management Studies,https://openalex.org/subfields/2312,Water Science and Technology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
729,https://openalex.org/T11650,Skin and Cellular Biology Research,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
642,https://openalex.org/T11360,Flame retardant materials and properties,https://openalex.org/subfields/2507,Polymers and Plastics,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
346,https://openalex.org/T10075,Atmospheric chemistry and aerosols,https://openalex.org/subfields/1902,Atmospheric Science,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
711,https://openalex.org/T10662,Ultrasonics and Acoustic Wave Propagation,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
743,https://openalex.org/T12520,Psychology of Moral and Emotional Judgment,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
225,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications,https://openalex.org/subfields/2504,"Electronic, Optical and Magnetic Materials",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
745,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies,https://openalex.org/subfields/1606,Physical and Theoretical Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
766,https://openalex.org/T11207,Alcohol Consumption and Health Effects,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
763,https://openalex.org/T12057,Consumer Attitudes and Food Labeling,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
555,https://openalex.org/T11262,Quantum Mechanics and Non-Hermitian Physics,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
748,https://openalex.org/T12596,Cephalopods and Marine Biology,https://openalex.org/subfields/1105,"Ecology, Evolution, Behavior and Systematics",https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
755,https://openalex.org/T11560,Animal Disease Management and Epidemiology,https://openalex.org/subfields/1102,Agronomy and Crop Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
757,https://openalex.org/T12856,Transgenic Plants and Applications,https://openalex.org/subfields/1305,Biotechnology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
723,https://openalex.org/T11150,Endoplasmic Reticulum Stress and Disease,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
86,https://openalex.org/T10607,Magnetic and transport properties of perovskites and related materials,https://openalex.org/subfields/2504,"Electronic, Optical and Magnetic Materials",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
760,https://openalex.org/T10735,Mesoporous Materials and Catalysis,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
752,https://openalex.org/T10334,"Hearing, Cochlea, Tinnitus, Genetics",https://openalex.org/subfields/2809,Sensory Systems,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
769,https://openalex.org/T12047,Viral Infections and Vectors,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
737,https://openalex.org/T10558,Advancements in Semiconductor Devices and Circuit Design,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
749,https://openalex.org/T11993,Atomic and Subatomic Physics Research,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
169,https://openalex.org/T12612,Strong Light-Matter Interactions,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
812,https://openalex.org/T12309,solar cell performance optimization,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
789,https://openalex.org/T12762,Crystallography and Radiation Phenomena,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
717,https://openalex.org/T12286,Erythrocyte Function and Pathophysiology,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
914,https://openalex.org/T13077,Cancer-related cognitive impairment studies,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
838,https://openalex.org/T10026,"Galaxies: Formation, Evolution, Phenomena",https://openalex.org/subfields/3103,Astronomy and Astrophysics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
842,https://openalex.org/T10463,Pulsars and Gravitational Waves Research,https://openalex.org/subfields/3103,Astronomy and Astrophysics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
779,https://openalex.org/T11878,Solid-state spectroscopy and crystallography,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
833,https://openalex.org/T10593,Bacterial biofilms and quorum sensing,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
786,https://openalex.org/T10851,Optical Wireless Communication Technologies,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
790,https://openalex.org/T11278,Calcium Carbonate Crystallization and Inhibition,https://openalex.org/subfields/2502,Biomaterials,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
836,https://openalex.org/T12240,Nanomaterials for catalytic reactions,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
820,https://openalex.org/T13110,Colorectal and Anal Carcinomas,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
809,https://openalex.org/T11183,Advanced X-ray Imaging Techniques,https://openalex.org/subfields/3108,Radiation,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
816,https://openalex.org/T10522,Medical Imaging Techniques and Applications,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
825,https://openalex.org/T10044,Protein Structure and Dynamics,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
823,https://openalex.org/T11399,Muscle metabolism and nutrition,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
847,https://openalex.org/T10642,Plasma Applications and Diagnostics,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
827,https://openalex.org/T10449,Renal cell carcinoma treatment,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
79,https://openalex.org/T10660,Conducting polymers and applications,https://openalex.org/subfields/2507,Polymers and Plastics,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
777,https://openalex.org/T10617,Cellular transport and secretion,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
799,https://openalex.org/T10602,Glycosylation and Glycoproteins Research,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
843,https://openalex.org/T11323,Gamma-ray bursts and supernovae,https://openalex.org/subfields/3103,Astronomy and Astrophysics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
808,https://openalex.org/T10549,Neonatal Respiratory Health Research,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
783,https://openalex.org/T12813,Plant and Biological Electrophysiology Studies,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
796,https://openalex.org/T11429,Semiconductor Lasers and Optical Devices,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
801,https://openalex.org/T11405,Geophysics and Gravity Measurements,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
804,https://openalex.org/T11044,Particle Detector Development and Performance,https://openalex.org/subfields/3106,Nuclear and High Energy Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
850,https://openalex.org/T11603,Dust and Plasma Wave Phenomena,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
877,https://openalex.org/T13629,Text Readability and Simplification,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
892,https://openalex.org/T12644,Wildlife-Road Interactions and Conservation,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
906,https://openalex.org/T10566,Laser-Matter Interactions and Applications,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
