"wid","name","_riskflags","ASPIriskrating","_majordefenselabs","_defresearchareas","_subsidiaries","_ecoespmiscon","_supervisingagency","opensanctionsid","_uskta","type","flaggedby","reason","subreason","tid"
"1326","CHINA MOVE COMMUNICATE GROUP ZHEJIANG CO., LTD. HUZHOU XINTIANDI BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"282226689"
"1327","CHINA TELECOM CO., LTD. NANLING YIJIANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"282226299"
"1328","CHINA TELECOM CO., LTD. DANDONG SHENGLI STREET BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"282231619"
"1329","CHINA TELECOM CO., LTD. DANDONG LIUWEI ROAD BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"282232123"
"1330","CHINA TELECOMMUNICATIONS CO., LTD. LIAOYANG COUNTY BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"423614109"
"1331","CHINESE TELECOM CORP. MARTIAL ARTS BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275115519"
"1332","CHINESE TELECOM CORP. PUCHENG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275118256"
"1333","CHINESE TELECOM CORP. JINGYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275114345"
"1334","CHINESE TELECOM CORP. LIQUAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275114803"
"1335","CHINA TELECOM CO., LTD. HANCHENG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275118917"
"1336","CHINA TELECOM CO., LTD. ANSAI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"275122004"
"1337","CHINESE TELECOM CORP. YANJIN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273437937"
"1338","CHINESE TELECOM CORP. LINZHOU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273434035"
"1339","CHINESE TELECOM CORP. WEIHUI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273439346"
"1340","CHINA TELECOM CO., LTD. FENGQIU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273438250"
"1341","CHINESE TELECOM CORP. CHANGYUAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273438791"
"1342","CHINESE TELECOM CORP. HAIYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273444908"
"1343","CHINESE TELECOM CORP. WUGANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273430902"
"1344","CHINA TELECOM CO., LTD. YIYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273427324"
"1345","TAIJI COMPUTER CO., LTD. HEFEI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"273391638"
"1346","GCI SCIENCE AND TECHNOLOGY CO LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"492770415"
"1347","LAOHEKOU LI HONG CLOTHING FACTORY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"433574668"
"1348","CHINA TELECOMMUNICATIONS CORP. ZHUHAI PHOENIX BEI CUSTOMER SERVICE CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"433574818"
"1349","CHINA TELECOMMUNICATIONS CORP. ZHU HYLAND PU CUSTOMER SERVICE CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"433589845"
"1350","CHINA TELECOMMUNICATIONS CO., LTD. XIANGFEN COUNTY XINJIAN ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427676581"
"1351","CHINA TELECOMMUNICATIONS CO., LTD. SAGA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427689725"
"1352","CHINA MOVE COMMUNICATE GROUP ZHEJIANG CO., LTD. WENZHOU SATELLITE SEA BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650872"
"1353","CHINA TELECOM CO., LTD. SHANGHE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650326"
"1354","CHINA TELECOM CO., LTD. JINAN HONGLOU BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650336"
"1355","CHINA TELECOMMUNICATIONS CO., LTD. JINAN 10000 REACH BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650301"
"1356","CHINA TELECOMMUNICATIONS CO., LTD. JINAN SHANDONG COMMUNICATE CITY BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650292"
"1357","CHINA TELECOM CO., LTD. JINAN QIANFOSHAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"427650288"
"1358","CCCC SOUTH AMERICA REGIONAL COMPANY S.A R.L.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"308817801"
"1359","CHINA TELECOMMUNICATIONS CO., LTD. LASTING STATE LENGSHUITAN POOLEY BRIDGE SUM UP INFORMATION MARKETING CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336373171"
"1360","CHINA TELECOMMUNICATIONS CO., LTD. LASTING STATE LENGSHUITAN IRAQ POND SUM UP INFORMATION MARKETING CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336373203"
"1361","CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE YONGDING REGION BIG DISSOLVE CREEK SUBOFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"424748736"
"1362","CHINA TELECOMMUNICATIONS CO., LTD. LASTING STATE LENGSHUITAN YELLOW SUN COMPANY SUM UP INFORMATION MARKETING CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336373139"
"1363","CHINA TELECOMMUNICATIONS CO., LTD. LASTING STATE LENGSHUITAN MIST CORNER MOUNTAIN SUM UP INFORMATION MARKETING CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336373160"
"1364","CHINA TELECOMMUNICATIONS CO., LTD. BAOTOU WEALTHY WOODS ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336375684"
"1365","CHINA TELECOM CO., LTD. BEIJING MALIANDAO BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"424766136"
"1366","CHINA T E L E C O M M U N I C A T I O N S CO., LTD. NAME OF HILLS IN SHANDONG CITY ALTAR MOUNTAIN ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336349996"
"1367","CHINA TELECOM CO., LTD. ZAOZHUANG HIGH-TECH ZONE BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336349883"
"1368","CHINA T E L E C O M M U N I C A T I O N S CO., LTD. JUJUBE VILLAGE BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336349881"
"1369","CHINA TELECOM CO., LTD. XUECHENG LINSHAN ROAD BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336348848"
"1370","CHINA TELECOM CO., LTD. URUMQI LONG DISTANCE TRANSMISSION BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336329665"
"1371","CHINA STATE CONSTRUCTION CO., LTD. GUIYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"336370915"
"1372","CHINA TELECOMMUNICATIONS CO., LTD. NANLING BRANCH SPRING VALLEY CENTRAL ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333433737"
"1373","CHINA TELECOMMUNICATIONS CO., LTD. FANCHANG SUBURBS BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333435831"
"1374","ANHUI CHANGYU PORT ENGINEERING CONSTRUCTION ENGINEERING CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333444800"
"1375","CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH LAKE EAST CENTRAL ROAD TIANYI CELL PHONE DEPARTMENT STORE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333385025"
"1376","CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH FLOWER YU ROAD CELL PHONE QUALITY STORE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333385024"
"1377","CHINA TELECOMMUNICATIONS CO., LTD. HUAI RIVER NORTH ONE STREET COMMUNICATION SQUARE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333371545"
"1378","CHINA TELECOMMUNICATIONS CO., LTD. HUAIBEI ARDENT MOUNTAIN BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333371485"
"1379","CHINA TELECOMMUNICATIONS CO., LTD. DANGTU TAIBAI BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333379155"
"1380","CHINA TELECOMMUNICATIONS CO., LTD. DANGTU RIVER HEART BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333379153"
"1381","CHINA TELECOMMUNICATIONS CO., LTD. HUAIBEI SOUTH SHAN ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333374788"
"1382","CHINA TELECOMMUNICATIONS CO., LTD. HANSHAN POTTERY FACTORY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333377487"
"1383","CHINA TELECOMMUNICATIONS CO., LTD. DANGTU TAIBAI ROAD BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333378238"
"1384","CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH NEW CITY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333378279"
"1385","CHINA TELECOMMUNICATIONS CO., LTD. DANGTU INVESTIGATE BAY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333378278"
"1386","CHINA TELECOM CO., LTD. BENGBU MOHEKOU SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333421668"
"1387","CHINA TELECOMMUNICATIONS CO., LTD. BANGBU COMPANY ATTEND ZHANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333421669"
"1388","CHINA TELECOMMUNICATIONS CO., LTD. BANGBU 3 SPREAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333421670"
"1389","ANHUI BENGWU EXPRESSWAY INVESTMENT MANAGEMENT CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333419215"
"1390","CHINA TELECOM CO., LTD. HUAIYUAN WEIZHUANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412632"
"1391","CHINA TELECOM CO., LTD. HUAIYUAN YUWANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412630"
"1392","CHINA TELECOM CO., LTD. HUAIYUAN CHANGFEN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412629"
"1393","CHINA TELECOMMUNICATIONS CO., LTD. HUAIYUAN BREAST SPRINGS BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412624"
"1394","CHINA TELECOM CO., LTD. HUAIYUAN SUBURBAN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412623"
"1395","CHINA TELECOM CO., LTD. HUAIYUAN XINJI SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412618"
"1396","CHINA TELECOM CO., LTD. HUAIYUAN WANFU SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412613"
"1397","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN NEW MA QIAO BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408402"
"1398","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN TILE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408401"
"1399","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN DONNAN BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408400"
"1400","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN NINE BAY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408397"
"1401","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN VALLEY YANG ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408396"
"1402","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN STONE LAKE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408395"
"1403","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN WHY GATHER BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408393"
"1404","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN DRAIN RIVER ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408391"
"1405","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN ASSUME BRIDGE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408390"
"1406","CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN LIAN ZHAN BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333408409"
"1407","CHINA TELECOM CO., LTD. HUAIYUAN JINGQIAN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333412611"
"1408","CHINA TELECOMMUNICATIONS CO., LTD. WUHE PARVIS BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333411263"
"1409","CHINA TELECOMMUNICATIONS CO., LTD. WUHE TEARFUL LAKE BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333411262"
"1410","CHINA TELECOMMUNICATIONS CO., LTD. WUHE ZHOU ZHUANG BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333411260"
"1411","CHINA TELECOMMUNICATIONS CO., LTD. WUHE BRANCH HUAIHE ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333411299"
"1412","CHINA TELECOMMUNICATIONS CO., LTD. WUHE WU QIAO BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"333411286"
"1413","CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"235129848"
"1414","DAHUA TECHNOLOGY PANAMA S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"292716809"
"1415","CHINA TELECOM CO., LTD. HANCHENG SHIBAKAWA SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248387"
"1416","CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG JIU VILLAGE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248386"
"1417","CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG LONG TING BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248385"
"1418","CHINA TELECOM CO., LTD. HANCHENG LONGMEN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248382"
"1419","CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG WANG FENG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248381"
"1420","CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG WEST VILLAGE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248389"
"1421","CHINA TELECOMMUNICATIONS CO., LTD. HANCHENG JIN CHENG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328248388"
"1422","SITRONICS CO., LTD. SHAANXI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328319637"
"1423","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN 10 SMELT BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247336"
"1424","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN ROVE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247335"
"1425","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN CHINESE MOUNTAIN BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247334"
"1426","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN MEDICINE FACTORY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247333"
"1427","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN YELLOW RIVER BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247332"
"1428","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN FIRST MONTH BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247331"
"1429","CHINA TELECOMMUNICATIONS CO., LTD. HUAYIN 5 SIDE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328247330"
"1430","CHINA TELECOM CO., LTD. HEYANG GANJING SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255523"
"1431","CHINA TELECOM CO., LTD. HEYANG BLACKPOOL SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255524"
"1432","CHINA TELECOM CO., LTD. HEYANG HUANGFUZHUANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255532"
"1433","CHINA TELECOM CO., LTD. HEYANG XINCHI SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255529"
"1434","CHINA TELECOM CO., LTD. HEYANG BAILIANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255528"
"1435","CHINA TELECOM CO., LTD. HEYANG TONGJIAZHUANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255527"
"1436","CHINA TELECOM CO., LTD. HEYANGFANG TOWN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255526"
"1437","CHINA TELECOM CO., LTD. HEYANG LUJING SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255525"
"1438","CHINA TELECOM CO., LTD. HEYANG NANCAI SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328255530"
"1439","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG THUNDER HOME DEPRESSION BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254775"
"1440","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG PERFECT IZATION BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254777"
"1441","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG BUDDHIST TEMPLE BEFORE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254789"
"1442","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG LUO JIA DEPRESSION BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254788"
"1443","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG COAL MINE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254787"
"1444","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG WEI ZHUANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254786"
"1445","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG ANLI BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254785"
"1446","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG ORIGINAL BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254776"
"1447","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG WANG ZHUANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254782"
"1448","CHINA TELECOMMUNICATIONS CO., LTD. CHENGCHENG LIU JIA DEPRESSION BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"328254781"
