"tid","topicid","topicname","subfieldid","subfieldname","fieldid","fieldname","domainid","domainname"
"807","https://openalex.org/T10540","Advanced Fluorescence Microscopy Techniques","https://openalex.org/subfields/1304","Biophysics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"808","https://openalex.org/T10549","Neonatal Respiratory Health Research","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"809","https://openalex.org/T11183","Advanced X-ray Imaging Techniques","https://openalex.org/subfields/3108","Radiation","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"810","https://openalex.org/T11733","X-ray Spectroscopy and Fluorescence Analysis","https://openalex.org/subfields/3108","Radiation","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"811","https://openalex.org/T10711","Target Tracking and Data Fusion in Sensor Networks","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"812","https://openalex.org/T12309","solar cell performance optimization","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"813","https://openalex.org/T10039","Stellar, planetary, and galactic studies","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"814","https://openalex.org/T10477","Astrophysics and Star Formation Studies","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"815","https://openalex.org/T10608","Neurogenesis and neuroplasticity mechanisms","https://openalex.org/subfields/2806","Developmental Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"816","https://openalex.org/T10522","Medical Imaging Techniques and Applications","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"817","https://openalex.org/T11591","NF-κB Signaling Pathways","https://openalex.org/subfields/1306","Cancer Research","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"818","https://openalex.org/T10170","Retinal Diseases and Treatments","https://openalex.org/subfields/2731","Ophthalmology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"819","https://openalex.org/T11438","Retinal Imaging and Analysis","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"820","https://openalex.org/T13110","Colorectal and Anal Carcinomas","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"821","https://openalex.org/T11196","Non-Invasive Vital Sign Monitoring","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"822","https://openalex.org/T10667","Emotion and Mood Recognition","https://openalex.org/subfields/3205","Experimental and Cognitive Psychology","https://openalex.org/fields/32","Psychology","https://openalex.org/domains/2","Social Sciences"
"823","https://openalex.org/T11399","Muscle metabolism and nutrition","https://openalex.org/subfields/1307","Cell Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"824","https://openalex.org/T11956","Sexual Differentiation and Disorders","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"825","https://openalex.org/T10044","Protein Structure and Dynamics","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"826","https://openalex.org/T12560","Nuclear Engineering Thermal-Hydraulics","https://openalex.org/subfields/2202","Aerospace Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"827","https://openalex.org/T10449","Renal cell carcinoma treatment","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"828","https://openalex.org/T11588","Atmospheric and Environmental Gas Dynamics","https://openalex.org/subfields/2306","Global and Planetary Change","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"829","https://openalex.org/T11668","interferon and immune responses","https://openalex.org/subfields/2403","Immunology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"830","https://openalex.org/T11073","Metal Extraction and Bioleaching","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"831","https://openalex.org/T12414","Coastal and Marine Management","https://openalex.org/subfields/2308","Management, Monitoring, Policy and Law","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"832","https://openalex.org/T11048","Bacteriophages and microbial interactions","https://openalex.org/subfields/2303","Ecology","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"833","https://openalex.org/T10593","Bacterial biofilms and quorum sensing","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"834","https://openalex.org/T12009","Hedgehog Signaling Pathway Studies","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"835","https://openalex.org/T10353","Zeolite Catalysis and Synthesis","https://openalex.org/subfields/1604","Inorganic Chemistry","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"836","https://openalex.org/T12240","Nanomaterials for catalytic reactions","https://openalex.org/subfields/1605","Organic Chemistry","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"837","https://openalex.org/T11825","Catalysis and Oxidation Reactions","https://openalex.org/subfields/1503","Catalysis","https://openalex.org/fields/15","Chemical Engineering","https://openalex.org/domains/3","Physical Sciences"
"838","https://openalex.org/T10026","Galaxies: Formation, Evolution, Phenomena","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"839","https://openalex.org/T12917","Astronomy and Astrophysical Research","https://openalex.org/subfields/3105","Instrumentation","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"840","https://openalex.org/T10818","Astrophysics and Cosmic Phenomena","https://openalex.org/subfields/3106","Nuclear and High Energy Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"841","https://openalex.org/T10744","Astrophysical Phenomena and Observations","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"842","https://openalex.org/T10463","Pulsars and Gravitational Waves Research","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"843","https://openalex.org/T11323","Gamma-ray bursts and supernovae","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"844","https://openalex.org/T14163","Astronomical Observations and Instrumentation","https://openalex.org/subfields/2206","Computational Mechanics","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"845","https://openalex.org/T13126","Scientific Research and Discoveries","https://openalex.org/subfields/3109","Statistical and Nonlinear Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"846","https://openalex.org/T12598","Cardiac Structural Anomalies and Repair","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"847","https://openalex.org/T10642","Plasma Applications and Diagnostics","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"848","https://openalex.org/T10781","Plasma Diagnostics and Applications","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"849","https://openalex.org/T12495","Electrostatic Discharge in Electronics","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"850","https://openalex.org/T11603","Dust and Plasma Wave Phenomena","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
